Rush,Bootlegs (Alex Lifeson),Andromeda Theme (March of the High Guard) (soundtrack version),59
Rush,Bootlegs (Alex Lifeson),Andromeda Theme (March of the High Guard) (tv version),57
Rush,Bootlegs (Alex Lifeson),I Am The Spirit (radio edit),289
Rush,Bootlegs (Alex Lifeson),The Little Drummer Boy,203
Rush,Bootlegs (Alex Lifeson),Andromeda Theme (March of the High Guard),57
Rush,Bootlegs (Alex Lifeson),Promise (radio edit),300
Rush,Bootlegs (Alex Lifeson),Run Willie Run,104
Rush,Bootlegs (DJ Z-Trip),Tom Sawyer (Small Soldiers Alternative Punchit Scratchit Remix),262
Rush,Bootlegs (DJ Z-Trip),Tom Sawyer (Small Soldiers Remix),396
Rush,Bootlegs (DJ Z-Trip),Tom Sawyer (Small Soldiers Rock Slamfist Remix),221
Rush,Bootlegs (Geddy Lee & Alex Lifeson),O Canada (South Park),71
Rush,Bootlegs (Geddy Lee),Get Ready,73
Rush,Bootlegs (Geddy Lee),O Canada,137
Rush,Bootlegs (live),Analog Kid (live prerelease),306
Rush,Bootlegs (live),Bad Boy (live),346
Rush,Bootlegs (live),Bad Boy with Guitar Solo (live),438
Rush,Bootlegs (live),Best I Can (live prerelease),189
Rush,Bootlegs (live),Between Sun and Moon (live),297
Rush,Bootlegs (live),Between the Wheels (live),348
Rush,Bootlegs (live),Big Money (live prerelease),321
Rush,Bootlegs (live),Blues Improvisation (live),186
Rush,Bootlegs (live),Body Electric (liveprerelease),312
Rush,Bootlegs (live),Afterimage (live),306
Rush,Bootlegs (live),By-Tor Saga with Happy Trails intro (live),1112
Rush,Bootlegs (live),Ceiling Unlimited (live),347
Rush,Bootlegs (live),Chemistry (live),296
Rush,Bootlegs (live),Circumstances (live),229
Rush,Bootlegs (live),Closer To The Heart (live),377
Rush,Bootlegs (live),Closer To The Heart  (promo edit),303
Rush,Bootlegs (live),Closer to the Heart (Spanish guitar intro),216
Rush,Bootlegs (live),Cold Fire (live),308
Rush,Bootlegs (live),Countdown (live),353
Rush,Bootlegs (live),Country Ditty (live '02),28
Rush,Bootlegs (live),Country Ditty (live '74),56
Rush,Bootlegs (live),Country Ditty (live '81),28
Rush,Bootlegs (live),Country Improvisation (live),159
Rush,Bootlegs (live),Digital Man (live),399
Rush,Bootlegs (live),Distant Early Warning (live B-side),365
Rush,Bootlegs (live),Double Agent (live),315
Rush,Bootlegs (live),Dueling Bangos (live),55
Rush,Bootlegs (live),Earthshine (live),337
Rush,Bootlegs (live),Entre Nous (prerelease soundcheck),281
Rush,Bootlegs (live),Fancy Dancer (live),234
Rush,Bootlegs (live),Fly By Night (live prerelease),213
Rush,Bootlegs (live),Force Ten (Japanese Different Stages Live),287
Rush,Bootlegs (live),Freewill (live prerelease),356
Rush,Bootlegs (live),Gardenroad,184
Rush,Bootlegs (live),Geddy Lee Getting Pissed Off at Crowd,34
Rush,Bootlegs (live),Ghost of a Chance (live),332
Rush,Bootlegs (live),Ghost Rider (live),347
Rush,Bootlegs (live),Grand Designs (live),299
Rush,Bootlegs (live),Half the World (live),239
Rush,Bootlegs (live),Hemispheres (live),1121
Rush,Bootlegs (live),Here Again (live),475
Rush,Bootlegs (live),In The End (live),403
Rush,Bootlegs (live),In The Mood with Jazz Bass (live),230
Rush,Bootlegs (live),Kid Gloves (live prerelease),270
Rush,Bootlegs (live),La Villa Strangiato 1981 (live),556
Rush,Bootlegs (live),La Villa Strangiato 1982 (live),608
Rush,Bootlegs (live),La Villa Strangiato (live),556
Rush,Bootlegs (live),Limbo (live),353
Rush,Bootlegs (live),Limbo (pre-release),322
Rush,Bootlegs (live),Limelight (live),262
Rush,Bootlegs (live),Limelight (live prerelease),280
Rush,Bootlegs (live),Lock and Key (live),377
Rush,Bootlegs (live),Middletown Dreams (live prerel,351
Rush,Bootlegs (live),Natural Science (live),498
Rush,Bootlegs (live),Need Some Love (live),194
Rush,Bootlegs (live),New World Man (live B-side),243
Rush,Bootlegs (live),New World Man (live),246
Rush,Bootlegs (live),One Little Victory (live),377
Rush,Bootlegs (live),Paint It Black (live - instrumental),73
Rush,Bootlegs (live),Prime Mover (live),335
Rush,Bootlegs (live),Red Lenses with Drum Solo (live),664
Rush,Bootlegs (live),Red Lenses with solo base (live),336
Rush,Bootlegs (live),Red Sector A (live B-side),326
Rush,Bootlegs (live),Red Sector A (liveprerelease),344
Rush,Bootlegs (live),Resist (unplugged),252
Rush,Bootlegs (live),Rock Improvisation (live),26
Rush,Bootlegs (live),Rock Improv,26
Rush,Bootlegs (live),Scars (live),264
Rush,Bootlegs (live),Secret Touch (live),418
Rush,Bootlegs (live),Sound Check Jam with Billy Sheehan,890
Rush,Bootlegs (live),Subdivisions (live prerelease),337
Rush,Bootlegs (live),Superconductor (live),322
Rush,Bootlegs (live),Territories (live),395
Rush,Bootlegs (live),The Camera Eye (live),653
Rush,Bootlegs (live),The Enemy Within (live B-side),305
Rush,Bootlegs (live),The Enemy Within (live),295
Rush,Bootlegs (live),The Pass (live),309
Rush,Bootlegs (live),The Spirit of Radio (live prerelease),351
Rush,Bootlegs (live),The Trees (live),299
Rush,Bootlegs (live),The Weapon (live),461
Rush,Bootlegs (live),Time and Motion (live),300
Rush,Bootlegs (live),Tom Sawyer (live prerelease),287
Rush,Bootlegs (live),Twilight Zone (live),225
Rush,Bootlegs (live),Virtuality (live),351
Rush,Bootlegs (live),Vital Signs (live '92),292
Rush,Bootlegs (live),Vital Signs (live B-side),299
Rush,Bootlegs (live),Warpaint (live),350
Rush,Bootlegs (live),Where's My Thing (live scanner),340
Rush,Bootlegs (live),Where's My Thing (live soundboard),330
Rush,Bootlegs (live),Wipeout with Jazz Bass (live),43
Rush,Bootlegs (live),Witch Hunt (live B-side),301
Rush,Bootlegs (live),Working Man (rockabiliy),220
Rush,Bootlegs (live),Working Man with Armageddon (live),132
Rush,Bootlegs (live),Working Man with By-Tor and the Snow Dog with Drum Solo (live),812
Rush,Bootlegs (live),Working Man with Finding My Way with Anthem (live),583
Rush,Bootlegs (live),Xanadu (live-prerelease),630
Rush,Bootlegs (Neil Peart),Leave That Thing Alone (drums only),246
Rush,Bootlegs (Neil Peart),Momo's Dance Party,186
Rush,Bootlegs (Neil Peart),Pieces of Eight,291
Rush,Bootlegs (Neil Peart),The Drum Also Waltzes,122
Rush,Bootlegs (studio),Bravado (edit),229
Rush,Bootlegs (studio),Between Sun & Moon (prerelease),282
Rush,Bootlegs (studio),Carve Away the Stone (AWiP prerelease),241
Rush,Bootlegs (studio),It's A Rap Part 3 (Neil Peart),330
Rush,Bootlegs (studio),Big Money (video edit),292
Rush,Bootlegs (studio),The Spirit of Radio (Second edit),202
Rush,Bootlegs (studio),One Little Victory (instrumental edit),247
Rush,Bootlegs (studio),Animate (pre-release),358
Rush,Bootlegs (studio),It's A Rap Part 1 (Alex Lifeson),277
Rush,Bootlegs (studio),Can't Fight It,175
Rush,Bootlegs (studio),Cold Fire (pre-release),269
Rush,Bootlegs (studio),Cut to the Chase (pre-release),291
Rush,Bootlegs (studio),Dog Years (AWiP prerelease),310
Rush,Bootlegs (studio),Double Agent (pre-release),292
Rush,Bootlegs (studio),Driven (AWiP prerelease),266
Rush,Bootlegs (studio),Everyday Glory (pre-release),307
Rush,Bootlegs (studio),Ghost Of A Chance (edit),268
Rush,Bootlegs (studio),Half the World (AWiP prerelease),218
Rush,Bootlegs (studio),It's A Rap Part 2 (Geddy Lee),251
Rush,Bootlegs (studio),Limbo (AWiP prerelease),316
Rush,Bootlegs (studio),Nobody's Hero (Master Edit Version),271
Rush,Bootlegs (studio),Not Fade Away,193
Rush,Bootlegs (studio),One Little Victory (promo CD single),308
Rush,Bootlegs (studio),Red Sector A (promo edit),247
Rush,Bootlegs (studio),Resist (AWiP prerelease),258
Rush,Bootlegs (studio),Secret Touch (radio edit),293
Rush,Bootlegs (studio),Show Don't Tell (Promo Edit),261
Rush,Bootlegs (studio),Stick it Out (pre-release),287
Rush,Bootlegs (studio),Test for Echo (AWiP prerelease),341
Rush,Bootlegs (studio),Test For Echo (radio edit),309
Rush,Bootlegs (studio),The Color of Right (AWiP prerelease),282
Rush,Bootlegs (studio),The Pass (edit),262
Rush,Bootlegs (studio),The Spirit of Radio (First edit),178
Rush,Bootlegs (studio),The Weapon (single),271
Rush,Bootlegs (studio),The Weapon (Ultradisc II edit),383
Rush,Bootlegs (studio),Time and Motion (AWiP prerelease),298
Rush,Bootlegs (studio),Time Stand Still (promo edit),284
Rush,Bootlegs (studio),Time Stand Still (second promo edit),284
Rush,Bootlegs (studio),Tom Sawyer (radio edit),210
Rush,Bootlegs (studio),Totem (AWiP prerelease),297
Rush,Bootlegs (studio),Virtuality (AWiP prerelease),341
Rush,Bootlegs (studio),Virtuality (edit),293
Rush,Bootlegs (studio),You Can't Fight It,175
Rush,Caress of Steel,I Think I'm Going Bald,221
Rush,Caress of Steel,The Necromancer,754
Rush,Caress of Steel,The Fountain Of Lamneth,1199
Rush,Chronicles (CD1),Finding My Way,307
Rush,Chronicles (CD1),Lakeside Park,250
Rush,Chronicles (CD1),What You're Doing llive],341
Rush,Chronicles (CD1),A Farewell to Kings,352
Rush,Chronicles (CD2),A Passage to Bangkok [live],227
Rush,Chronicles (CD2),Red Sector 'A',312
Rush,Chronicles (CD2),Manhattan Project,306
Rush,Chronicles (CD2),Time Stand Still,310
Rush,Chronicles (CD2),Mystic Rhythms [live],342
Rush,Chronicles (CD2),Show Don't Tell,300
Rush,Counterparts,Stick It Out,270
Rush,Counterparts,Cut To The Chase,288
Rush,Counterparts,Nobody's Hero,295
Rush,Counterparts,Between Sun & Moon,277
Rush,Counterparts,Between Sun And Moon,277
Rush,Counterparts,Alien Shore,347
Rush,Counterparts,The Speed Of Love,302
Rush,Counterparts,Double Agent,292
Rush,Counterparts,Cold Fire,267
Rush,Counterparts,Everyday Glory,311
Rush,Different Stages (Disc 1),Dreamline [live],334
Rush,Different Stages (Disc 1),Limelight [live],272
Rush,Different Stages (Disc 1),Driven [live],316
Rush,Different Stages (Disc 1),Bravado [live],383
Rush,Different Stages (Disc 1),Animate [live],388
Rush,Different Stages (Disc 1),Show Don't Tell [live],329
Rush,Different Stages (Disc 1),The Trees [live],328
Rush,Different Stages (Disc 1),Nobody's Hero [live],301
Rush,Different Stages (Disc 1),Closer to the Heart [live],313
Rush,Different Stages (Disc 1),2112 - I. Overture [live],272
Rush,Different Stages (Disc 1),2112 - II. The Temples Of Syrinx [live],140
Rush,Different Stages (Disc 1),2112 - III. Discovery [live],257
Rush,Different Stages (Disc 1),2112 - IV. Presentation [live],220
Rush,Different Stages (Disc 1),2112 - V. Oracle: The Dream [live],109
Rush,Different Stages (Disc 1),2112 - VI. Soliloquy [live],127
Rush,Different Stages (Disc 1),2112 - VII. Grand Finale,157
Rush,Different Stages (Disc 2),Test For Echo,375
Rush,Different Stages (Disc 2),Analog Kid,314
Rush,Different Stages (Disc 2),Freewill,336
Rush,Different Stages (Disc 2),Resist,267
Rush,Different Stages (Disc 2),Leave That Thing Alone,286
Rush,Different Stages (Disc 2),The Rhythm Method - 1997,499
Rush,Different Stages (Disc 2),Natural Science,485
Rush,Different Stages (Disc 2),YYZ,325
Rush,Different Stages (Disc 3),Bastille Day,307
Rush,Different Stages (Disc 3),By-Tor & The Snow Dog,299
Rush,Different Stages (disc 3),By-Tor and The Snow Dog,299
Rush,Different Stages (Disc 3),Farewell To Kings,353
Rush,Different Stages (Disc 3),Something For Nothing,241
Rush,Different Stages (Disc 3),Cygnus X-1,623
Rush,Different Stages (Disc 3),Anthem,287
Rush,Different Stages (Disc 3),Fly By Night,124
Rush,Different Stages (Disc 3),In The Mood,214
Rush,Different Stages (Disc 3),Cinderella Man,309
Rush,Exit Stage Left,Beneath Between & Behind,155
Rush,Exit Stage Left,Jacob's Ladder,526
Rush,Exit Stage Left,Broon's Bane,96
Rush,Feedback,Summertimes Blues,233
Rush,Feedback,For What It's Worth,210
Rush,Feedback,Mr. Soul,231
Rush,Feedback,Mr Soul,231
Rush,Feedback,Seven And Seven Is,173
Rush,Feedback,Shapes Of Things,196
Rush,Fly By Night,Best I Can,208
Rush,Fly By Night,Beneath Between and Behind,185
Rush,Fly By Night,Making Memories,184
Rush,Fly By Night,Rivendell,299
Rush,Grace Under Pressure,Afterimage,305
Rush,Grace Under Pressure,The Enemy Within,276
Rush,Grace Under Pressure,The Body Electric,302
Rush,Grace Under Pressure,Kid Gloves,260
Rush,Grace Under Pressure,Red Lenses,284
Rush,Hemispheres,Cygnus X-1 Book II Hemispheres,1088
Rush,Hemispheres,Cygnus X-1: Book II,1088
Rush,Hemispheres,Circumstances,224
Rush,Hemispheres,La Villa Strangiato,575
Rush,Hold Your Fire,Open Secrets,338
Rush,Hold Your Fire,Second Nature,276
Rush,Hold Your Fire,Prime Mover,321
Rush,Hold Your Fire,Lock And Key,309
Rush,Hold Your Fire,Tai Shan,257
Rush,Hold Your Fire,High Water,333
Rush,Moving Pictures,The Camera Eye,661
Rush,Moving Pictures,Vital Signs,286
Rush,Permanent Waves,Entre Nous,277
Rush,Permanent Waves,Different Strings,230
Rush,Power Windows,Grand Designs,306
Rush,Power Windows,Territories,380
Rush,Power Windows,Middletown Dreams,315
Rush,Power Windows,Emotion Detector,311
Rush,Presto,Chain Lightning,273
Rush,Presto,The Pass,290
Rush,Presto,War Paint,324
Rush,Presto,Scars,247
Rush,Presto,Presto,346
Rush,Presto,Superconductor,287
Rush,Presto,Anagram (For Mongo),239
Rush,Presto,Anagram For Mongo,239
Rush,Presto,Red Tide,270
Rush,Presto,Hand Over Fist,250
Rush,Presto,Available Light,304
Rush,R30 - Disc 1,R30 Overture,402
Rush,R30 - Disc 1,The Spirit Of Radio,305
Rush,R30 - Disc 1,Force Ten,289
Rush,R30 - Disc 1,Animate,349
Rush,R30 - Disc 1,Subdivisions,369
Rush,R30 - Disc 1,Earthshine,341
Rush,R30 - Disc 1,Red Barchetta,409
Rush,R30 - Disc 1,Roll The Bones,382
Rush,R30 - Disc 1,The Seeker,207
Rush,R30 - Disc 1,Tom Sawyer,300
Rush,R30 - Disc 1,Dreamline,320
Rush,R30 - Disc 2,Between The Wheels,377
Rush,R30 - Disc 2,Mystic Rhythms,322
Rush,R30 - Disc 2,Der Trommler,541
Rush,R30 - Disc 2,Heart Full Of Soul,164
Rush,R30 - Disc 2,2112,503
Rush,R30 - Disc 2,Xanadu,403
Rush,R30 - Disc 2,Working Man,373
Rush,R30 - Disc 2,Summertime Blues,221
Rush,R30 - Disc 2,Crossroads,193
Rush,R30 - Disc 2,Limelight,297
Rush,Roll The Bones,Bravado,275
Rush,Roll The Bones,Face Up,234
Rush,Roll The Bones,Where's My Thing? (Part IV "Gangster Of Boats" Trilogy),229
Rush,Roll the Bones,Where's My Thing,229
Rush,Roll The Bones,The Big Wheel,312
Rush,Roll The Bones,Heresy,325
Rush,Roll The Bones,Ghost of a Chance,318
Rush,Roll The Bones,Neurotica,280
Rush,Roll The Bones,You Bet Your Life,299
Rush,Rush,Need Some Love,141
Rush,Rush,Take A Friend,267
Rush,Rush,Here Again,457
Rush,Rush,What You're Doing,264
Rush,Rush,Before And After,336
Rush,Rush in Rio (Disc 1),Free Will,348
Rush,Rush In Rio (Disc 2),Driven,322
Rush,Rush In Rio (Disc 2),O Baterista,534
Rush,Signals-Mobile Fidelity Sound Labs,The Analog Kid,287
Rush,Signals-Mobile Fidelity Sound Labs,Chemistry,297
Rush,Signals-Mobile Fidelity Sound Labs,Digital Man,382
Rush,Signals-Mobile Fidelity Sound Labs,The Weapon,384
Rush,Signals-Mobile Fidelity Sound Labs,Losing It,292
Rush,Signals-Mobile Fidelity Sound Labs,Countdown,349
Rush,Test For Echo,Half the World,222
Rush,Test For Echo,The Color of Right,288
Rush,Test For Echo,Time And Motion,301
Rush,Test For Echo,Totem,298
Rush,Test For Echo,Dog Years,295
Rush,Test For Echo,Virtuality,343
Rush,Test For Echo,Limbo,328
Rush,Test For Echo,Carve Away the Stone,245
Rush,Vapor Trails,One Little Victory,308
Rush,Vapor Trails,Ceiling Unlimited,328
Rush,Vapor Trails,Ghost Rider,341
Rush,Vapor Trails,Peaceable Kingdom,323
Rush,Vapor Trails,The Stars Look Down,268
Rush,Vapor Trails,How It Is,245
Rush,Vapor Trails,Vapor Trail,297
Rush,Vapor Trails,Secret Touch,394
Rush,Vapor Trails,Sweet Miracle,220
Rush,Vapor Trails,Nocturne,289
Rush,Vapor Trails,Freeze (Part IV of "Fear"),381
Rush,Vapor Trails,Freeze,381
Rush,Vapor Trails,Out Of The Cradle,303
Tom Petty and the Heartbreakers,Damn the Torpedoes,Refugee,202
Tom Petty and the Heartbreakers,Damn the Torpedoes,Here Comes My Girl,266
Tom Petty and the Heartbreakers,Damn the Torpedoes,Even the Losers,240
Tom Petty and the Heartbreakers,Damn the Torpedoes,Shadow of a Doubt,265
Tom Petty and the Heartbreakers,Damn the Torpedoes,Century City,225
Tom Petty and the Heartbreakers,Damn the Torpedoes,Don't Do Me Like That,164
Tom Petty and the Heartbreakers,Damn the Torpedoes,You Tell Me,274
Tom Petty and the Heartbreakers,Damn the Torpedoes,What are You Doin' in My Life,206
Tom Petty and the Heartbreakers,Damn the Torpedoes,Louisiana Rain,353
Tom Petty and the Heartbreakers,Echo,Room At the Top,300
Tom Petty and the Heartbreakers,Echo,Counting On You,245
Tom Petty and the Heartbreakers,Echo,Free Girl Now,210
Tom Petty and the Heartbreakers,Echo,Lonesome Sundown,272
Tom Petty and the Heartbreakers,Echo,Swingin',330
Tom Petty and the Heartbreakers,Echo,Accused of Love,165
Tom Petty and the Heartbreakers,Echo,Echo,396
Tom Petty and the Heartbreakers,Echo,Won't Last Long,262
Tom Petty and the Heartbreakers,Echo,Billy the Kid,248
Tom Petty and the Heartbreakers,Echo,I Don't Wanna Fight,168
Tom Petty and the Heartbreakers,Echo,This One's For Me,162
Tom Petty and the Heartbreakers,Echo,No More,195
Tom Petty and the Heartbreakers,Echo,About To Give Out,192
Tom Petty and the Heartbreakers,Echo,Rhino Skin,237
Tom Petty and the Heartbreakers,Echo,One More Day One More Night,337
Tom Petty and the Heartbreakers,Full Moon Fever,Free Fallin',256
Tom Petty and the Heartbreakers,Full Moon Fever,I Won't Back Down,178
Tom Petty and the Heartbreakers,Full Moon Fever,Love Is A Long Road,247
Tom Petty and the Heartbreakers,Full Moon Fever,A Face In The Crowd,239
Tom Petty and the Heartbreakers,Full Moon Fever,Runnin' Down A Dream,292
Tom Petty and the Heartbreakers,Full Moon Fever,Feel A Whole Lot Better,169
Tom Petty and the Heartbreakers,Full Moon Fever,Yer So Bad,185
Tom Petty and the Heartbreakers,Full Moon Fever,Depending On You,168
Tom Petty and the Heartbreakers,Full Moon Fever,The Apartment Song,152
Tom Petty and the Heartbreakers,Full Moon Fever,Alright For Now,120
Tom Petty and the Heartbreakers,Full Moon Fever,A Mind With A Heart Of It's Ow,211
Tom Petty and the Heartbreakers,Full Moon Fever,Zombie Zoo,178
Tom Petty and the Heartbreakers,Greatest Hits,American Girl,213
Tom Petty and the Heartbreakers,Greatest Hits,Breakdown,162
Tom Petty and the Heartbreakers,Greatest Hits,Listen To Her Heart,183
Tom Petty and the Heartbreakers,Greatest Hits,I Need to Know,143
Tom Petty and the Heartbreakers,Greatest Hits,The Waiting,239
Tom Petty and the Heartbreakers,Greatest Hits,You Got Lucky,216
Tom Petty and the Heartbreakers,Greatest Hits,Don't Come Around Here No More,304
Tom Petty and the Heartbreakers,Greatest Hits,Learning to Fly,241
Tom Petty and the Heartbreakers,Greatest Hits,Into the Great Wide Open,224
Tom Petty and the Heartbreakers,Greatest Hits,Mary Jane's Last Dance,273
Tom Petty and the Heartbreakers,Greatest Hits,Something in the Air,198
Tom Petty and the Heartbreakers,Hard Promises,A Woman in Love,261
Tom Petty and the Heartbreakers,Hard Promises,Nightwatchman,239
Tom Petty and the Heartbreakers,Hard Promises,Something Big,284
Tom Petty and the Heartbreakers,Hard Promises,Kings Road,206
Tom Petty and the Heartbreakers,Hard Promises,Letting You Go,204
Tom Petty and the Heartbreakers,Hard Promises,A Thing About You,212
Tom Petty and the Heartbreakers,Hard Promises,Insider,263
Tom Petty and the Heartbreakers,Hard Promises,The Criminal Kind,240
Tom Petty and the Heartbreakers,Hard Promises,You Can Still Change Your Mind,255
Tom Petty and the Heartbreakers,Into The Great Wide Open,Kings Highway,188
Tom Petty and the Heartbreakers,Into The Great Wide Open,Two Gunslingers,189
Tom Petty and the Heartbreakers,Into The Great Wide Open,The Dark Of The Sun,203
Tom Petty and the Heartbreakers,Into The Great Wide Open,All Or Nothin',247
Tom Petty and the Heartbreakers,Into The Great Wide Open,All The Wrong Reasons,226
Tom Petty and the Heartbreakers,Into The Great Wide Open,Too Good To Be True,239
Tom Petty and the Heartbreakers,Into The Great Wide Open,Out In The Cold,220
Tom Petty and the Heartbreakers,Into The Great Wide Open,You And I Will Meet Again,222
Tom Petty and the Heartbreakers,Into The Great Wide Open,Makin' Some Noise,207
Tom Petty and the Heartbreakers,Into The Great Wide Open,Built To Last,240
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),Jammin' Me,249
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),Runaway Trains,314
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),The Damage You've Done,233
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),It'll All Work Out,191
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),My Life Your World,280
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),Think About Me,225
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),All Mixed Up,222
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),A Self-Made Man,182
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),Ain't Love Strange,160
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),How Many More Days,198
Tom Petty and the Heartbreakers,Let Me Up (I've Had Enough),Let Me Up,213
Tom Petty and the Heartbreakers,Long After Dark,A One Story Town,186
Tom Petty and the Heartbreakers,Long After Dark,Deliver Me,208
Tom Petty and the Heartbreakers,Long After Dark,Change Of Heart,198
Tom Petty and the Heartbreakers,Long After Dark,Finding Out,216
Tom Petty and the Heartbreakers,Long After Dark,We Stand A Chance,218
Tom Petty and the Heartbreakers,Long After Dark,Straight Into Darkness,229
Tom Petty and the Heartbreakers,Long After Dark,The Same Old You,211
Tom Petty and the Heartbreakers,Long After Dark,Between Two Worlds,312
Tom Petty and the Heartbreakers,Long After Dark,A Wasted Life,276
Tom Petty and the Heartbreakers,Southern Accents,Rebels,321
Tom Petty and the Heartbreakers,Southern Accents,It Ain't Nothing To Me,312
Tom Petty and the Heartbreakers,Southern Accents,Southern Accents,284
Tom Petty and the Heartbreakers,Southern Accents,Make It Better,263
Tom Petty and the Heartbreakers,Southern Accents,Spike,212
Tom Petty and the Heartbreakers,Southern Accents,Dogs On the Run,220
Tom Petty and the Heartbreakers,Southern Accents,Mary's New Car,227
Tom Petty and the Heartbreakers,Southern Accents,The Best of Everything,243
Tom Petty and the Heartbreakers,The Last Dj,The Last Dj,228
Tom Petty and the Heartbreakers,The Last Dj,Money Becomes King,310
Tom Petty and the Heartbreakers,The Last Dj,Dreamville,226
Tom Petty and the Heartbreakers,The Last Dj,Joe,195
Tom Petty and the Heartbreakers,The Last Dj,When a Kid Goes Bad,296
Tom Petty and the Heartbreakers,The Last Dj,Like a Diamond,272
Tom Petty and the Heartbreakers,The Last Dj,Lost Children,268
Tom Petty and the Heartbreakers,The Last Dj,Blue Sunday,176
Tom Petty and the Heartbreakers,The Last Dj,You And Me,190
Tom Petty and the Heartbreakers,The Last Dj,The Man Who Loves Women,173
Tom Petty and the Heartbreakers,The Last Dj,Have Love Will Travel,245
Tom Petty and the Heartbreakers,The Last Dj,Can't Stop the Sun,300
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Rockin' Around With You,149
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Hometown Blues,134
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,The Wild One Forever,182
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Anything That's Rock 'n' Roll,144
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Strangered in the Night,213
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Fooled Again I Don't Like it,229
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Mystery Man,183
Tom Petty and the Heartbreakers,Tom Petty And the Heartbreakers,Luna,238
Tom Petty and the Heartbreakers,Wildflowers,Wildflowers,191
Tom Petty and the Heartbreakers,Wildflowers,You Don't Know How It Feels,289
Tom Petty and the Heartbreakers,Wildflowers,Time To Move On,195
Tom Petty and the Heartbreakers,Wildflowers,You Wreck Me,202
Tom Petty and the Heartbreakers,Wildflowers,It's Good To Be King,310
Tom Petty and the Heartbreakers,Wildflowers,Only A Broken Heart,270
Tom Petty and the Heartbreakers,Wildflowers,Honey Bee,298
Tom Petty and the Heartbreakers,Wildflowers,Don't Fade On Me,212
Tom Petty and the Heartbreakers,Wildflowers,Hard On Me,228
Tom Petty and the Heartbreakers,Wildflowers,Cabin Down Below,171
Tom Petty and the Heartbreakers,Wildflowers,To Find A Friend,203
Tom Petty and the Heartbreakers,Wildflowers,A Higher Place,236
Tom Petty and the Heartbreakers,Wildflowers,House In The Woods,332
Tom Petty and the Heartbreakers,Wildflowers,Crawling Back To You,305
Tom Petty and the Heartbreakers,Wildflowers,Wake Up Time,319
Tom Petty and the Heartbreakers,You're Gonna Get It,When The Time Comes,166
Tom Petty and the Heartbreakers,You're Gonna Get It,You're Gonna Get It,179
Tom Petty and the Heartbreakers,You're Gonna Get It,Hurt,198
Tom Petty and the Heartbreakers,You're Gonna Get It,Magnolia,181
Tom Petty and the Heartbreakers,You're Gonna Get It,Too Much Ain't Enough,177
Tom Petty and the Heartbreakers,You're Gonna Get It,No Second Thoughts,161
Tom Petty and the Heartbreakers,You're Gonna Get It,Restless,202
Tom Petty and the Heartbreakers,You're Gonna Get It,Baby's A Rock 'N' Roller,173
U2,Achtung Baby,Zoo Station,276
U2,Achtung Baby,Who's Gonna Ride Your Wild Horses,316
U2,Achtung Baby,So Cruel,349
U2,Achtung Baby,The Fly,269
U2,Achtung Baby,Tryin' To Throw Your Arms Around The World,232
U2,Achtung Baby,Ultra Violet (Light My Way),330
U2,Achtung Baby,Acrobat,270
U2,Achtung Baby,Love Is Blindness,263
U2,All That You Can't Leave Behind,Stuck in a Moment You Can't Ge,272
U2,All That You Can't Leave Behind,Elevation,227
U2,All That You Can't Leave Behind,Walk on,296
U2,All That You Can't Leave Behind,Kite,266
U2,All That You Can't Leave Behind,In a Little While,219
U2,All That You Can't Leave Behind,Wild Honey,226
U2,All That You Can't Leave Behind,Peace on Earth,288
U2,All That You Can't Leave Behind,When I Look at the World,257
U2,All That You Can't Leave Behind,New York,330
U2,All That You Can't Leave Behind,Grace,330
U2,Boy,I Will Follow,217
U2,Boy,Twilight,262
U2,Boy,An Cat Dubh Into the Heart,494
U2,Boy,Out of Control,254
U2,Boy,Stories for Boys,182
U2,Boy,The Ocean,95
U2,Boy,A Day Without Me,193
U2,Boy,Another Time Another Place,273
U2,Boy,The Electric Co,287
U2,Boy,Shadows and Tall Trees,275
U2,How to Dismantle An Atomic Bomb,Vertigo,194
U2,How to Dismantle An Atomic Bomb,Miracle Drug,239
U2,How to Dismantle An Atomic Bomb,Sometimes You Can't Make it on,308
U2,How To Dismantle An Atomic Bomb,Sometimes You Can't Make It On Your Own,308
U2,How to Dismantle An Atomic Bomb,Love And Peace Or Else,290
U2,How to Dismantle An Atomic Bomb,City of Blinding Lights,347
